id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,3,5,3,5,2,5,5,5,5,4
85546649,2,9,8,2,5,0,2,1,1,0
102975974,9,2,8,3,10,0,0,2,1,0
1284913,2,9,6,9,7,2,0,1,0,0
103989003,2,2,2,0,2,0,0,0,0,1
114170086,9,8,8,8,8,5,2,3,3,1
89653371,3,2,2,9,3,6,2,6,8,6
15263384,9,9,9,8,8,2,1,0,1,2
127131501,2,0,10,0,2,0,0,0,0,0
55179319,5,2,0,5,2,3,5,5,6,0
77884778,3,9,9,2,9,3,2,3,0,0
1941454,6,0,3,8,6,3,2,8,5,5
193351308,5,9,5,7,10,3,2,0,2,0
193962900,9,9,7,7,9,2,2,1,6,0
