id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,7.6,8.549999999999999,4.75,7.6499999999999995,4.25,1.9,7.6,7.2,8.549999999999999,7.6499999999999995
89,8.549999999999999,7.6,7.6,2.7,5.1,8.549999999999999,5.699999999999999,7.6,7.6,6.6499999999999995
91,8.549999999999999,7.6,0.0,9.0,0.0,8.549999999999999,1.9,9.0,8.549999999999999,6.6499999999999995
279,8.549999999999999,0.0,9.5,9.5,2.8499999999999996,8.549999999999999,9.5,1.9,8.549999999999999,8.549999999999999
289,8.549999999999999,8.549999999999999,7.6,0.0,7.6499999999999995,7.6,8.1,2.8499999999999996,8.549999999999999,8.549999999999999
293,6.3,2.8499999999999996,7.6,8.549999999999999,0.0,8.549999999999999,9.5,2.8499999999999996,0.95,9.0
326,8.549999999999999,0.0,7.6,8.549999999999999,9.5,1.9,7.6,7.6,8.549999999999999,9.5
435,8.549999999999999,0.9,7.6,8.1,7.6,7.2,0.95,4.5,6.6499999999999995,7.6499999999999995
454,8.1,0.0,8.549999999999999,7.6,9.5,7.6,8.549999999999999,0.95,0.95,9.5
668,7.2,0.0,8.549999999999999,8.549999999999999,2.55,7.6,1.9,8.549999999999999,8.1,7.6
