id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,5,3,0,2,2,4,5,3,5,3
85546649,5,10,6,5,2,1,2,2,2,0
102975974,9,8,9,8,9,2,0,2,0,0
1284913,2,9,3,6,6,2,0,0,1,0
103989003,2,0,0,0,2,2,0,0,1,0
114170086,7,8,8,8,8,2,2,2,2,0
89653371,6,2,0,8,6,7,8,6,8,6
15263384,8,7,9,3,8,2,2,0,2,0
127131501,0,0,10,0,2,0,0,0,0,0
55179319,2,0,0,0,0,2,5,5,6,2
77884778,6,10,8,6,9,2,6,6,6,1
1941454,8,0,4,7,3,6,2,3,5,0
193351308,2,8,1,9,10,2,2,2,1,2
193962900,8,9,9,8,9,2,3,5,2,0
