id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,3,3,0,1,2,2,2,4,0,1
85546649,1,9,1,1,2,0,0,0,0,1
102975974,2,1,9,6,8,0,0,2,0,0
1284913,1,10,8,7,8,1,0,0,0,1
103989003,0,2,1,0,2,0,0,2,1,3
114170086,9,7,9,6,4,2,0,1,1,1
89653371,3,2,1,2,3,2,7,3,6,3
15263384,7,1,9,1,8,0,2,0,0,0
127131501,0,0,9,0,0,0,0,0,0,0
55179319,0,2,1,1,1,3,2,3,3,1
77884778,2,7,9,1,7,3,2,1,2,0
1941454,6,2,7,2,7,5,1,1,3,0
193351308,2,9,0,7,8,7,3,2,2,2
193962900,5,7,7,6,9,1,0,0,3,0
