id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,7.2,7.6,7.6,8.549999999999999,0.0,7.6,7.6,2.55,7.6499999999999995,7.6
89,8.1,8.549999999999999,8.549999999999999,7.2,7.6,7.6,7.2,5.699999999999999,8.549999999999999,7.6
91,9.5,0.0,7.2,8.549999999999999,7.6,7.6,9.5,7.2,8.549999999999999,0.0
279,8.549999999999999,8.549999999999999,2.8499999999999996,9.5,2.8499999999999996,8.549999999999999,8.549999999999999,0.95,8.549999999999999,8.549999999999999
289,8.549999999999999,8.549999999999999,2.8499999999999996,7.6,8.549999999999999,8.549999999999999,8.549999999999999,7.6,8.549999999999999,8.549999999999999
293,9.5,0.95,4.75,6.6499999999999995,6.6499999999999995,8.549999999999999,7.6,7.6,2.8499999999999996,2.7
326,10.0,0.95,6.6499999999999995,8.549999999999999,7.6,0.0,7.6,6.6499999999999995,8.549999999999999,8.549999999999999
435,6.8,0.0,7.6,2.55,7.6,2.55,0.9,1.6,2.8499999999999996,2.7
454,8.549999999999999,8.549999999999999,6.6499999999999995,7.6,8.549999999999999,7.6499999999999995,0.0,0.95,0.95,1.7
668,8.549999999999999,9.0,9.5,7.2,10.0,2.8499999999999996,4.75,5.95,8.549999999999999,8.1
