id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,5,10,7,6,8,7,2,9,5,5
85546649,1,8,0,0,9,0,0,0,2,0
102975974,10,9,9,10,10,8,7,10,9,0
1284913,0,8,0,0,0,0,0,0,0,0
103989003,0,0,8,1,0,0,0,2,0,0
114170086,10,10,10,0,8,0,0,2,2,0
89653371,0,0,4,5,0,9,10,7,8,9
15263384,2,9,0,0,0,0,0,2,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,1,7,2,0,3,0,6,0,0,0
77884778,0,3,10,0,10,2,2,2,0,0
1941454,9,10,9,9,9,9,8,10,10,0
193351308,0,9,4,0,10,2,0,0,9,2
193962900,9,10,8,8,10,9,0,10,0,2
