id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,1.2,1.7999999999999998,0.6,2.0999999999999996,2.0999999999999996,2.0999999999999996,1.7999999999999998,1.2,4.199999999999999,1.2
3110283,1.7999999999999998,0.6,2.0999999999999996,0.6,1.2,5.6000000000000005,1.2,0.7,6.4,4.8999999999999995
50880001,1.2,0.6,1.2,1.2,1.2,1.7999999999999998,0.6,0.6,0.4,0.2
69045240,0.6,1.2,1.7999999999999998,4.8999999999999995,4.199999999999999,3.5,2.8,2.4,0.8,1.7999999999999998
100311762,4.199999999999999,4.199999999999999,1.2,6.4,5.6000000000000005,4.199999999999999,2.4,1.7999999999999998,5.6000000000000005,5.6000000000000005
96005995,1.4,4.5,5.6000000000000005,5.6000000000000005,2.4,1.7999999999999998,4.199999999999999,1.2,0.7,1.7999999999999998
89609250,1.7999999999999998,6.4,5.6000000000000005,1.2,7.6499999999999995,0.4,1.2,0.2,1.2,0.6
105955606,1.2,1.4,1.2,4.199999999999999,0.6,2.0999999999999996,2.8,1.2,2.4,1.2
195811248,1.7999999999999998,5.6,1.2,5.6000000000000005,5.6,4.199999999999999,1.2,2.8,3.5999999999999996,2.4
48207198,1.2,2.0999999999999996,0.8,1.2,1.4,2.0999999999999996,1.4,0.8,3.5999999999999996,1.2
2157391,4.199999999999999,5.6000000000000005,4.199999999999999,4.8999999999999995,4.8999999999999995,1.2,4.5,1.2,1.7999999999999998,0.8
30855940,0.7,0.7,4.199999999999999,0.7,2.4,0.8,0.8,0.7,0.8,0.8
55113574,0.3,6.4,4.199999999999999,1.2,4.199999999999999,0.6,0.6,0.2,1.4,0.6
2918469,1.7999999999999998,5.6000000000000005,5.6,4.199999999999999,1.2,1.7999999999999998,0.6,0.0,0.3,1.2
139163369,0.6,0.6,5.6,0.6,0.7,0.6,0.6,0.2,0.2,0.2
191939123,0.8,0.6,1.6,1.2,1.2,1.4,2.0999999999999996,0.6,0.6,1.2
102448417,1.2,0.8,7.2,1.6,1.4,0.7,5.6,1.7999999999999998,0.6,0.6
50879999,4.199999999999999,0.6,6.8,2.4,2.8,5.6,4.8999999999999995,2.4,3.5999999999999996,2.8
137088306,0.6,1.4,2.0999999999999996,1.4,0.6,0.8,1.4,0.6,0.7,1.2
2241303,6.4,5.6000000000000005,6.8,1.2,6.4,1.2,0.6,0.2,0.6,0.6
110838535,0.2,7.6499999999999995,1.2,1.2,7.6499999999999995,0.3,0.6,0.0,0.8,0.2
68586748,0.6,0.6,0.7,2.8,0.7,0.85,2.8,0.6,1.4,1.2
8608431,1.2,5.6000000000000005,3.5999999999999996,2.0999999999999996,2.0999999999999996,1.2,1.7999999999999998,0.8,1.7999999999999998,1.2
102644363,4.8999999999999995,3.5999999999999996,4.199999999999999,4.8999999999999995,5.6,1.7999999999999998,4.2,0.6,2.4,1.7999999999999998
34717810,6.4,6.8,6.4,1.4,6.4,2.4,1.4,0.6,0.7,0.8
16880552,0.6,0.6,5.6,0.6,5.6000000000000005,0.0,0.6,0.3,0.0,0.6
7364003,1.2,1.2,1.2,1.2,0.6,0.7,1.2,2.4,0.7,1.7999999999999998
178938132,1.7999999999999998,6.4,2.0999999999999996,1.7999999999999998,5.6,1.7999999999999998,1.7999999999999998,0.3,0.8,0.8
57222170,0.7,2.4,1.4,2.0999999999999996,1.2,4.199999999999999,0.7,1.2,1.4,0.6
2655092,5.25,0.6,1.4,1.4,0.6,7.2,1.4,1.7999999999999998,6.4,1.7999999999999998
192078521,1.7999999999999998,3.5999999999999996,1.7999999999999998,4.2,4.8999999999999995,1.7999999999999998,1.7999999999999998,1.5,1.2000000000000002,1.2000000000000002
131133274,1.2,7.2,1.4,0.6,6.4,0.7,0.6,0.6,0.7,0.3
112314994,6.0,6.4,7.2,0.7,1.4,6.4,6.8,5.6000000000000005,7.2,0.6
115264745,1.7999999999999998,1.2,4.2,4.2,1.7999999999999998,1.7999999999999998,1.7999999999999998,0.4,2.4,1.7999999999999998
193720362,2.4,2.4,0.8,5.6000000000000005,3.5999999999999996,2.4,1.7999999999999998,0.8,1.7999999999999998,1.2000000000000002
30413836,0.6,1.7999999999999998,1.4,2.0999999999999996,1.7999999999999998,1.7999999999999998,1.2,0.6,1.7999999999999998,1.7999999999999998
99446591,1.2,1.2,1.2,2.8,1.4,3.5999999999999996,2.0999999999999996,1.7999999999999998,1.7999999999999998,1.7999999999999998
57161147,6.8,2.4000000000000004,8.549999999999999,6.4,6.4,0.7,2.0999999999999996,0.6,0.6,0.8
74362394,0.6,6.4,1.6,1.2,1.2,1.7999999999999998,2.0999999999999996,0.7,6.4,1.2
132609697,0.6,0.6,2.4000000000000004,0.9,0.6,8.1,7.2,7.2,7.2,1.4
1072151,0.6,5.6000000000000005,0.8,1.7999999999999998,6.4,0.4,0.7,0.2,0.4,0.2
8126669,1.2,0.6,1.2,0.6,0.6,5.6000000000000005,1.2,1.2,1.2,1.7999999999999998
18340467,2.4,1.2,1.2,3.5999999999999996,1.2,1.7999999999999998,0.6,0.8,1.2,0.6
100986496,1.5,1.2,0.6,0.8,1.7999999999999998,0.6000000000000001,0.3,0.3,0.2,1.0
208069707,6.4,2.0999999999999996,6.4,5.6,5.6000000000000005,1.2,0.6,0.6,1.2,0.6
8173070,1.4,5.6000000000000005,1.6,0.8,6.4,0.6000000000000001,1.4,0.0,0.2,0.2
90166639,4.199999999999999,3.2,1.4,5.6000000000000005,2.8,1.7999999999999998,1.4,1.2,7.2,1.7999999999999998
59362233,1.2,4.199999999999999,1.2,1.2,1.2,4.2,1.7999999999999998,0.2,3.5999999999999996,1.2000000000000002
98017612,1.7999999999999998,2.4,1.2,1.7999999999999998,1.7999999999999998,2.0999999999999996,1.2,1.7999999999999998,1.7999999999999998,0.6
151289498,1.2,2.0999999999999996,4.199999999999999,3.5999999999999996,4.199999999999999,2.4,2.4,0.6,2.4,2.4
1155149,5.6000000000000005,6.8,7.2,2.0999999999999996,6.4,0.7,2.0999999999999996,0.7,1.7999999999999998,0.6
