id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,1.8,2.0999999999999996,1.6,4.199999999999999,4.199999999999999,1.6,1.6,4.199999999999999,3.2,0.9
3110283,0.0,0.9,1.0,1.8,2.0,7.2,2.0999999999999996,7.2,7.2,4.199999999999999
50880001,4.5,0.0,1.4,1.8,2.4,1.4,2.0999999999999996,1.8,4.0,1.6
69045240,1.4,1.4,0.9,4.199999999999999,4.199999999999999,4.199999999999999,4.800000000000001,2.4000000000000004,4.5,2.0999999999999996
100311762,2.8,4.800000000000001,1.6,7.2,5.6000000000000005,4.199999999999999,1.8,2.4000000000000004,5.6000000000000005,5.6000000000000005
96005995,2.7,7.2,1.6,2.0999999999999996,4.199999999999999,1.8,4.199999999999999,1.6,2.8,0.0
89609250,1.7999999999999998,8.1,5.6000000000000005,1.4,6.4,1.6,1.8,0.0,0.0,0.9
105955606,1.8,3.2,0.0,1.8,1.8,1.8,2.4000000000000004,1.6,1.4,0.0
195811248,2.0,7.2,1.4,9.0,6.8,4.0,0.0,1.6,4.199999999999999,2.0999999999999996
48207198,1.4,1.8,0.0,2.0999999999999996,1.8,5.6000000000000005,2.4000000000000004,4.5,7.2,5.6
2157391,4.800000000000001,5.6000000000000005,2.0999999999999996,2.8,2.8,2.0999999999999996,2.8,0.0,2.4000000000000004,0.0
30855940,3.5,1.4,1.6,7.2,1.2,1.6,1.6,1.8,1.6,1.8
55113574,4.5,7.2,2.0999999999999996,1.8,5.6000000000000005,1.4,1.6,0.0,2.8,1.8
2918469,2.7,1.8,4.800000000000001,2.4000000000000004,4.199999999999999,0.0,0.0,1.8,0.0,0.0
139163369,0.9,0.0,5.6000000000000005,1.8,4.199999999999999,1.8,1.8,5.0,0.0,0.0
191939123,1.8,2.8,1.6,1.8,0.0,1.8,0.0,1.8,1.8,4.0
102448417,1.6,0.0,1.6,1.4,2.4000000000000004,0.0,0.0,1.4,1.4,1.2
50879999,1.6,0.0,7.2,5.0,2.0999999999999996,1.8,0.0,1.8,6.4,4.199999999999999
137088306,1.8,1.6,2.4000000000000004,4.199999999999999,1.8,1.8,1.8,0.9,1.8,1.8
2241303,5.6000000000000005,7.2,7.2,2.4000000000000004,7.2,2.0999999999999996,1.8,1.6,1.6,1.8
110838535,1.8,8.1,1.6,2.4000000000000004,9.0,3.5,0.0,0.9,4.199999999999999,1.8
68586748,1.4,0.0,0.9,4.199999999999999,0.0,0.9,0.0,0.0,4.199999999999999,4.199999999999999
8608431,1.8,7.2,2.0999999999999996,2.8,2.0999999999999996,1.7999999999999998,2.0999999999999996,0.0,1.8,2.0999999999999996
102644363,2.8,4.0,2.4000000000000004,2.8,7.2,3.5,1.4,1.6,4.199999999999999,5.0
34717810,10.0,9.0,8.1,4.199999999999999,7.2,1.8,1.4,0.0,1.8,1.4
16880552,0.0,0.0,2.0999999999999996,1.6,2.4,0.0,0.0,0.8,0.9,0.9
7364003,0.0,1.8,0.0,2.0999999999999996,1.6,5.6000000000000005,4.800000000000001,4.0,1.4,4.0
178938132,1.8,7.2,0.9,5.6,2.8,1.6,1.8,1.6,2.8,0.9
57222170,1.8,1.8,1.6,2.4000000000000004,1.4,7.2,2.0999999999999996,5.0,1.2,5.0
2655092,2.4000000000000004,0.9,4.800000000000001,1.6,2.0999999999999996,7.2,1.6,5.6000000000000005,8.1,2.8
192078521,1.6,7.2,2.7,4.199999999999999,2.0999999999999996,4.199999999999999,2.0999999999999996,1.8,7.2,2.4000000000000004
131133274,1.8,8.1,2.4,1.4,4.800000000000001,1.8,1.8,0.8,0.2,0.0
112314994,1.6,1.8,0.0,1.8,0.9,6.0,8.1,2.4000000000000004,5.6000000000000005,4.0
115264745,3.2,7.2,4.0,6.4,6.4,4.199999999999999,1.8,2.8,4.800000000000001,4.5
193720362,2.4000000000000004,2.0999999999999996,0.0,4.800000000000001,5.6000000000000005,2.4000000000000004,2.4000000000000004,2.7,1.2000000000000002,5.0
30413836,1.4,5.6000000000000005,1.6,1.6,3.5,4.800000000000001,1.8,0.0,5.6000000000000005,5.0
99446591,1.8,2.4000000000000004,4.5,2.4000000000000004,2.0,1.7999999999999998,4.0,2.0999999999999996,4.5,3.5
57161147,7.2,0.9,9.0,1.4,5.6000000000000005,3.5,1.8,0.0,1.6,0.8
74362394,0.0,4.199999999999999,0.0,1.8,5.0,2.8,0.9,0.0,8.1,1.4
132609697,0.0,0.0,0.0,2.0,2.0,9.0,2.7,7.2,4.199999999999999,2.0
1072151,1.4,7.2,5.0,0.8,7.2,1.8,1.6,0.0,1.8,1.6
8126669,2.4000000000000004,0.0,1.8,1.6,1.8,4.199999999999999,7.2,5.6000000000000005,2.8,0.0
18340467,1.8,0.0,2.8,7.2,2.0999999999999996,1.8,1.8,2.4000000000000004,1.6,2.0999999999999996
100986496,4.5,1.6,0.0,1.4,0.8,1.8,3.5,0.0,5.0,0.0
208069707,5.6000000000000005,1.8,5.6000000000000005,4.8999999999999995,1.4,5.6000000000000005,1.8,0.0,1.8,0.0
8173070,0.0,7.2,5.6000000000000005,1.8,8.1,1.8,1.8,0.0,1.4,1.8
90166639,3.5,1.8,0.0,5.6000000000000005,3.5,2.0999999999999996,1.8,5.0,7.2,0.9
59362233,2.8,2.8,1.8,3.2,1.8,5.6000000000000005,3.5,1.8,4.199999999999999,5.0
98017612,1.2,1.8,1.6,2.0999999999999996,1.7999999999999998,5.6,2.0999999999999996,0.0,4.199999999999999,1.6
151289498,1.2,1.8,1.6,2.0,4.5,2.0999999999999996,3.5,4.0,2.8,1.6
1155149,3.5,9.0,6.8,0.0,7.2,1.8,1.8,1.6,2.0,0.9
49850000,2.4000000000000004,7.2,1.6,8.1,7.2,2.4000000000000004,1.8,0.0,3.5,4.0
201110720,4.5,4.8999999999999995,1.8,5.6000000000000005,2.0999999999999996,2.7,1.8,1.8,2.0999999999999996,5.6000000000000005
175241745,1.8,5.6000000000000005,0.0,1.6,4.0,2.4,4.0,5.0,4.199999999999999,0.0
94576806,0.0,6.4,1.8,10.0,6.8,1.6,0.0,0.9,0.0,0.0
68162651,4.199999999999999,7.2,5.6000000000000005,7.2,7.2,1.6,0.9,1.4,1.4,0.0
192022523,8.1,9.0,10.0,1.4,7.2,1.4,0.0,1.4,1.6,1.8
1457152,4.5,9.0,4.5,0.0,7.2,0.0,2.0999999999999996,4.5,4.0,0.0
91801583,2.0999999999999996,7.2,0.9,2.8,7.2,1.8,1.8,1.8,1.8,2.4000000000000004
