id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,2,6,0,4,6,2,2,2,3,3
3110283,2,0,5,2,1,4,9,10,9,6
50880001,0,0,6,2,4,3,2,0,2,5
69045240,2,2,1,6,6,6,5,6,4,3
100311762,2,7,2,9,6,6,4,2,9,7
96005995,3,8,4,2,6,6,2,5,2,0
89609250,1,9,2,2,8,2,2,2,0,0
105955606,2,3,2,2,2,3,2,0,5,0
195811248,2,8,0,6,8,3,2,2,6,7
48207198,0,2,0,3,2,6,6,0,10,7
2157391,7,8,3,6,7,5,2,2,3,2
30855940,5,4,2,8,2,3,2,0,1,0
55113574,0,8,4,2,8,2,2,2,2,2
2918469,5,2,3,2,8,0,1,3,1,3
139163369,2,2,8,2,8,2,3,0,1,0
191939123,2,2,4,2,2,2,1,2,2,2
102448417,4,0,8,2,6,0,2,1,0,3
50879999,2,0,8,4,3,4,2,2,9,7
137088306,2,2,0,6,2,2,5,0,6,5
2241303,6,9,8,8,9,2,2,2,2,0
110838535,2,9,3,2,10,2,2,0,3,0
68586748,2,0,1,2,2,2,0,2,2,2
8608431,7,8,2,3,6,6,2,5,4,0
102644363,2,2,2,7,6,2,0,2,2,5
34717810,8,9,9,9,9,0,2,0,0,0
16880552,1,0,2,4,2,0,0,0,1,0
7364003,0,0,5,5,2,3,2,0,7,2
178938132,5,9,5,2,8,3,2,5,3,2
57222170,2,2,3,2,1,2,3,5,3,0
2655092,4,2,2,6,2,8,8,7,9,7
192078521,5,8,2,8,5,7,3,3,7,2
131133274,2,10,3,0,6,0,2,1,1,0
112314994,5,2,2,2,2,8,9,6,8,3
115264745,3,7,4,9,7,2,2,5,2,4
193720362,5,5,2,7,7,4,5,3,5,3
30413836,2,6,1,3,4,3,2,2,8,0
99446591,2,5,2,5,2,5,2,3,3,2
57161147,9,2,10,8,4,3,2,2,2,0
74362394,5,0,0,2,5,7,3,0,7,2
132609697,5,0,0,2,2,10,8,9,3,3
1072151,2,9,0,3,9,5,2,2,3,0
8126669,1,0,0,2,3,6,0,2,6,3
18340467,3,6,2,7,5,5,0,0,2,5
100986496,3,0,0,0,2,1,5,5,0,0
208069707,7,2,7,3,2,3,2,2,5,0
8173070,2,9,7,3,8,5,1,2,3,1
90166639,3,5,1,4,2,5,3,1,8,0
59362233,4,2,5,6,2,7,3,2,7,0
98017612,2,2,2,2,4,8,3,1,7,2
151289498,3,2,3,2,2,6,5,3,7,3
1155149,3,7,8,3,4,7,2,2,4,0
49850000,2,2,2,9,8,7,2,0,0,0
201110720,2,7,2,4,6,2,2,2,7,6
175241745,2,3,0,3,3,6,5,3,7,5
94576806,2,8,6,10,8,2,0,0,0,0
68162651,8,9,8,8,9,2,2,2,2,2
192022523,9,8,8,5,9,2,2,1,2,1
1457152,2,9,0,5,8,0,0,3,3,2
91801583,2,9,2,2,9,2,2,0,5,0
69005811,2,6,2,10,2,2,2,1,1,5
828137,0,0,8,0,3,1,0,0,0,0
7113327,3,2,2,8,6,8,0,4,8,8
205247018,9,2,6,8,6,3,2,2,2,2
201761827,2,2,2,2,2,8,2,2,3,0
103874927,0,3,7,8,7,2,0,1,0,0
51459985,2,0,2,2,2,5,2,5,7,2
95447455,2,3,3,2,2,4,5,5,8,4
8067043,0,8,3,4,9,2,3,2,5,0
100835093,2,10,2,2,8,5,4,2,7,0
81365531,4,6,1,9,7,7,2,3,7,4
79181406,8,8,8,8,7,4,2,2,2,0
96006001,2,2,10,2,2,6,8,5,2,0
1738540,6,0,8,2,8,0,1,2,0,0
199897647,2,0,2,6,2,3,2,2,8,9
107925872,0,6,0,4,3,8,2,2,8,9
155837868,0,0,0,2,0,8,8,2,10,4
206009879,0,3,5,6,4,5,2,5,6,4
48507914,5,8,0,5,3,0,2,0,2,0
34184890,0,7,2,5,5,4,4,0,7,3
57817704,2,8,8,6,8,0,0,0,2,2
190627099,3,2,2,4,2,3,3,2,3,2
2241309,3,2,2,6,7,2,2,2,5,8
158836239,2,0,0,2,2,10,2,0,7,3
5419053,2,2,4,3,2,5,5,6,3,0
136604825,0,10,3,4,9,1,2,0,8,5
30300275,3,4,2,3,0,2,8,2,5,6
55513190,2,0,9,8,9,1,1,1,0,0
53713090,3,7,2,3,6,5,2,2,6,3
31839783,2,9,2,2,3,3,2,0,6,0
144976778,0,2,7,1,2,2,2,0,0,0
192834024,0,4,2,2,4,8,6,4,8,2
4606621,4,8,0,0,3,5,0,2,0,0
34559009,2,6,4,6,8,0,0,2,0,2
