id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,2,3,1,3,3,3,3,2,6,2
3110283,3,1,3,1,2,7,2,1,8,7
50880001,2,1,2,2,2,3,1,1,1,1
69045240,1,2,3,7,6,5,4,4,1,3
100311762,6,6,2,8,7,6,4,3,7,7
96005995,2,6,7,7,4,3,6,2,1,3
89609250,3,8,7,2,9,1,2,1,2,1
105955606,2,2,2,6,1,3,4,2,4,2
195811248,3,8,2,7,8,6,2,4,6,4
48207198,2,3,1,2,2,3,2,1,6,2
2157391,6,7,6,7,7,2,6,2,3,2
30855940,1,1,6,1,4,1,1,1,1,1
55113574,1,8,6,2,6,1,1,1,2,1
2918469,3,7,8,6,2,3,1,0,1,2
139163369,1,1,8,1,1,1,1,1,1,1
191939123,1,1,2,2,2,2,3,1,1,2
102448417,2,1,8,2,2,1,8,3,1,1
50879999,6,1,8,4,4,8,7,4,6,4
137088306,1,2,3,2,1,1,2,1,1,2
2241303,8,7,8,2,8,2,1,1,1,2
110838535,1,9,2,2,9,1,1,0,1,1
68586748,1,1,1,4,1,1,4,1,2,2
8608431,2,7,6,3,3,2,3,2,3,2
102644363,7,6,6,7,8,3,7,1,4,3
34717810,8,8,8,2,8,4,2,1,1,1
16880552,1,1,8,1,7,0,1,1,0,1
7364003,2,2,2,2,1,1,2,4,1,3
178938132,3,8,3,3,8,3,3,1,1,2
57222170,1,4,2,3,2,6,1,2,2,1
2655092,7,1,2,2,1,8,2,3,8,3
192078521,3,6,3,7,7,3,3,5,3,3
131133274,2,8,2,1,8,1,1,1,1,1
112314994,8,8,9,1,2,8,8,7,9,1
115264745,3,2,7,7,3,3,3,1,4,3
193720362,4,4,2,7,6,4,3,2,3,3
30413836,1,3,2,3,3,3,2,1,3,3
99446591,2,2,2,4,2,6,3,3,3,3
57161147,8,3,9,8,8,1,3,1,1,1
74362394,1,8,2,2,2,3,3,1,8,2
132609697,1,1,3,1,1,9,9,9,9,2
1072151,2,7,1,3,8,1,1,1,2,1
8126669,2,1,2,1,1,7,2,2,2,3
18340467,4,2,2,6,2,3,1,1,2,1
100986496,5,2,2,2,3,3,1,1,1,5
208069707,8,3,8,8,7,2,1,1,2,1
8173070,2,7,2,2,8,3,2,0,1,1
90166639,6,4,2,7,4,3,2,2,9,3
59362233,2,6,2,2,2,7,3,1,6,3
98017612,3,4,2,3,3,3,2,3,3,1
151289498,2,3,6,6,6,4,4,2,4,4
1155149,7,8,9,3,8,1,3,1,3,1
49850000,7,3,7,9,9,3,1,1,1,1
201110720,2,7,1,4,7,3,2,1,3,2
175241745,2,7,2,2,3,2,2,1,6,3
94576806,2,8,7,9,7,1,1,1,1,1
68162651,6,7,7,2,8,2,2,1,1,1
192022523,8,6,8,2,8,2,1,1,1,1
1457152,3,8,2,6,8,1,1,2,2,1
91801583,3,8,3,4,7,1,2,1,2,2
69005811,2,7,3,8,6,3,1,2,2,2
828137,2,1,8,1,1,1,1,1,0,1
7113327,5,7,8,2,3,8,1,3,7,7
205247018,8,4,8,7,2,8,2,3,3,1
201761827,1,2,2,3,1,1,3,1,1,1
103874927,1,2,8,6,7,1,1,0,1,1
51459985,2,3,3,4,2,6,4,1,3,2
95447455,3,7,6,2,1,6,4,2,7,3
8067043,2,6,2,2,2,3,3,5,1,2
100835093,3,8,2,2,4,3,3,3,4,2
81365531,6,4,2,8,7,4,2,3,4,4
79181406,7,7,8,3,3,2,4,1,1,1
96006001,1,1,8,1,1,1,8,1,1,1
1738540,1,1,9,1,1,2,1,1,1,1
199897647,4,2,7,6,3,8,4,1,8,8
107925872,2,7,1,3,3,6,3,2,3,4
155837868,1,3,6,2,1,8,6,3,9,3
206009879,2,2,3,3,3,4,3,2,3,3
48507914,2,7,3,2,2,2,4,1,3,2
34184890,1,6,1,3,2,3,2,2,8,2
57817704,4,7,6,3,8,2,8,1,1,1
190627099,2,3,2,6,1,4,1,2,4,2
2241309,2,2,5,7,7,2,5,5,2,1
158836239,2,1,2,2,1,9,8,3,8,6
5419053,2,3,3,3,3,3,4,4,3,3
136604825,2,8,2,1,2,2,1,1,6,2
30300275,3,1,2,3,4,2,4,2,3,2
55513190,8,2,9,2,3,1,1,1,1,1
53713090,2,4,3,6,1,2,1,2,2,2
31839783,1,9,2,3,2,2,2,0,1,1
144976778,1,6,8,1,2,2,3,1,1,1
192834024,3,6,8,3,2,8,8,3,9,3
4606621,1,2,7,1,6,3,2,5,1,1
34559009,8,7,7,7,9,3,2,3,3,2
98017616,1,1,1,2,2,3,4,2,3,2
48123123,4,6,4,3,6,6,6,5,3,2
173738557,2,1,3,1,2,6,2,2,1,2
84834849,7,3,7,3,3,7,6,2,3,3
203591958,8,4,8,8,8,1,3,2,1,1
7506796,7,3,8,8,4,4,8,2,3,1
57482205,2,6,2,2,7,8,6,2,9,1
90166649,4,3,2,3,3,3,2,3,4,2
37058159,0,8,8,1,7,1,1,1,1,1
101065985,6,6,4,8,3,3,2,2,3,3
3697347,8,8,8,4,7,6,2,2,3,2
108033095,2,8,6,3,8,2,2,1,2,1
2775568,3,1,1,2,1,9,1,1,3,1
207032069,1,1,1,7,1,2,1,1,1,1
50249555,1,6,1,1,3,1,1,5,2,1
162683767,8,4,8,9,8,3,1,1,2,1
8493745,1,9,9,1,9,1,1,1,0,1
