id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,2,3,2,6,6,2,2,6,4,1
3110283,0,1,1,2,2,8,3,8,9,6
50880001,5,0,2,2,4,2,3,2,5,2
69045240,2,2,1,6,6,6,6,3,5,3
100311762,4,6,2,8,7,6,2,3,7,7
96005995,3,8,2,3,6,2,6,2,4,0
89609250,3,9,7,2,8,2,2,0,0,1
105955606,2,4,0,2,2,2,3,2,2,0
195811248,2,8,2,10,8,5,0,2,6,3
48207198,2,2,0,3,2,7,3,5,8,8
2157391,6,7,3,4,4,3,4,0,3,0
30855940,5,2,2,9,2,2,2,2,2,2
55113574,5,8,3,2,7,2,2,0,4,2
2918469,3,2,6,3,6,0,0,2,0,0
139163369,1,0,7,2,6,2,2,5,0,0
191939123,2,4,2,2,0,2,0,2,2,5
102448417,2,0,2,2,3,0,0,2,2,2
50879999,2,0,8,5,3,2,0,2,8,6
137088306,2,2,3,6,2,2,2,1,2,2
2241303,7,8,8,3,8,3,2,2,2,2
110838535,2,9,2,3,10,5,0,1,6,2
68586748,2,0,1,6,0,1,0,0,6,6
8608431,2,9,3,4,3,3,3,0,2,3
102644363,4,5,3,4,8,5,2,2,6,5
34717810,10,10,9,6,8,2,2,0,2,2
16880552,0,0,3,2,4,0,0,1,1,1
7364003,0,2,0,3,2,7,6,5,2,5
178938132,2,8,1,8,4,2,2,2,4,1
57222170,2,2,2,3,2,8,3,5,2,5
2655092,3,1,6,2,3,9,2,7,9,4
192078521,2,8,3,6,3,6,3,2,8,3
131133274,2,9,4,2,6,2,2,1,1,0
112314994,2,2,0,2,1,8,9,3,7,5
115264745,4,8,5,8,8,6,2,4,6,5
193720362,3,3,0,6,7,3,3,3,3,5
30413836,2,7,2,2,5,6,2,0,7,5
99446591,2,3,5,3,2,3,5,3,5,5
57161147,8,1,10,2,7,5,2,0,2,1
74362394,0,6,0,2,5,4,1,0,9,2
132609697,0,0,0,2,2,10,3,8,6,2
1072151,2,9,5,2,9,2,2,0,2,2
8126669,3,0,2,2,2,6,8,7,4,0
18340467,2,0,4,8,3,2,2,3,2,3
100986496,5,2,0,2,2,2,5,0,5,0
208069707,7,2,7,7,2,7,2,0,2,0
8173070,0,8,7,2,9,2,2,0,2,2
90166639,5,2,0,7,5,3,2,5,9,1
59362233,4,4,2,4,2,7,5,2,6,5
98017612,2,2,2,3,3,8,3,0,6,2
151289498,2,2,2,2,5,3,5,5,4,2
1155149,5,10,8,0,8,2,2,2,2,1
49850000,3,8,2,9,8,3,2,0,5,5
201110720,5,7,2,7,3,3,2,2,3,7
175241745,2,7,0,2,5,4,5,5,6,0
94576806,0,8,2,10,8,2,0,1,0,0
68162651,6,8,7,8,8,2,1,2,2,0
192022523,9,10,10,2,8,2,0,2,2,2
1457152,5,10,5,0,9,0,3,5,5,0
91801583,3,8,1,4,8,2,2,2,2,3
69005811,2,6,1,4,3,2,2,0,2,2
828137,0,0,10,0,1,0,2,0,0,0
7113327,3,3,3,6,2,10,2,3,9,8
205247018,8,3,8,8,6,2,0,2,2,0
201761827,0,2,0,7,3,7,4,2,0,5
103874927,2,3,2,8,8,0,0,2,0,0
51459985,3,2,0,2,2,0,6,0,7,0
95447455,2,2,3,3,0,2,5,8,6,2
8067043,2,4,2,2,8,4,2,5,2,0
100835093,5,9,5,2,8,7,7,3,7,5
81365531,6,8,2,9,3,4,2,3,6,3
79181406,8,9,6,6,7,7,2,0,0,0
96006001,2,8,8,2,0,2,9,2,2,0
1738540,0,1,8,2,2,1,0,5,0,0
199897647,2,1,2,7,0,2,2,3,8,9
107925872,1,6,0,5,2,4,5,5,8,8
155837868,2,2,0,2,0,10,6,5,10,8
206009879,5,3,5,6,6,5,2,6,6,5
48507914,1,4,0,2,0,0,1,0,4,0
34184890,0,8,0,3,3,6,2,0,9,0
57817704,3,6,8,4,8,2,2,0,2,2
190627099,2,2,0,3,2,2,5,2,3,5
2241309,3,2,3,9,7,3,0,2,3,6
158836239,2,0,2,3,2,10,2,2,2,2
5419053,1,2,4,3,3,3,5,6,7,0
136604825,3,10,1,2,8,2,5,5,8,5
30300275,0,8,2,2,2,0,6,0,3,6
55513190,3,1,9,9,10,0,1,0,0,0
53713090,1,4,3,6,4,2,2,0,0,0
31839783,0,9,2,5,4,6,0,2,7,5
144976778,5,1,8,2,2,2,0,2,2,0
192834024,3,3,2,0,2,7,2,2,9,2
4606621,2,6,10,2,7,1,2,3,0,0
34559009,2,9,2,8,10,0,2,5,2,0
98017616,5,0,2,4,0,2,4,0,2,0
