id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,0.0,5.6000000000000005,1.5,1.5,7.2,1.5,1.5,3.2,2.55,0.85
3110283,1.7,1.7,1.5,0.75,1.5,2.25,2.4000000000000004,0.8,5.95,7.2
50880001,2.25,2.25,5.6000000000000005,0.75,2.55,5.6000000000000005,3.2,2.55,1.6,0.7
69045240,3.5,1.5,1.5,0.75,1.4,2.55,5.6000000000000005,1.7,1.6,1.4
100311762,2.25,7.2,1.7,5.6000000000000005,5.95,1.5,1.5,0.8,2.4000000000000004,5.95
96005995,0.75,2.4000000000000004,0.75,0.75,0.75,1.4,2.4000000000000004,1.6,1.6,1.6
89609250,0.7,7.2,1.4,0.8,6.4,0.75,1.7,0.0,1.4,1.7
105955606,1.4,1.6,0.8,1.5,1.4,1.7,2.4000000000000004,1.5,0.75,2.25
195811248,1.7,5.6000000000000005,1.4,4.5,6.0,5.95,1.6,3.4,2.0999999999999996,2.25
48207198,0.65,7.2,1.5,1.5,0.75,1.6,0.8,0.75,2.25,2.25
2157391,1.6,7.2,1.5,0.85,1.5,1.5,0.85,1.5,2.0999999999999996,0.75
30855940,0.8,0.0,5.6000000000000005,0.0,1.5,1.4,0.0,1.4,0.0,0.0
55113574,0.75,7.6,5.1,0.7,5.95,0.75,1.7,0.0,5.25,1.5
2918469,0.75,1.4,1.6,1.5,1.7,0.0,0.0,0.0,0.0,1.7
139163369,1.5,0.7,5.95,1.7999999999999998,0.0,1.5,0.0,0.0,0.6,0.0
191939123,0.0,5.95,2.4000000000000004,0.0,0.85,1.4,0.0,1.4,1.4,0.75
102448417,0.7,0.75,2.0999999999999996,0.7,2.55,1.5,1.5,1.4,1.5,4.199999999999999
50879999,0.75,0.0,7.2,4.5,1.5,4.5,1.6,1.6,4.5,5.6000000000000005
137088306,0.6,0.0,0.0,0.75,0.75,0.75,1.5,0.0,0.0,0.7
2241303,2.4000000000000004,4.5,1.5,0.7,1.4,1.4,0.0,0.0,0.7,0.75
110838535,2.0999999999999996,7.6499999999999995,0.65,1.5,7.2,1.0,0.0,0.65,4.800000000000001,0.8
68586748,0.0,1.5,0.75,1.6,0.75,2.0999999999999996,0.85,0.7,0.0,0.8
8608431,1.5,2.25,1.4,0.7,0.75,2.25,2.25,3.0,1.5,1.5
102644363,2.0999999999999996,5.6000000000000005,1.5,2.4000000000000004,5.95,1.5,0.0,0.75,0.7,1.5
34717810,1.5,7.2,6.4,0.75,2.0999999999999996,2.25,1.5,0.0,0.0,0.0
16880552,0.0,0.0,2.25,0.0,0.8,1.4,0.85,0.0,0.0,0.0
7364003,0.7,0.85,0.75,0.75,0.75,1.5,1.5,3.0,1.4,2.25
178938132,0.6,4.5,0.75,1.4,2.25,2.25,0.0,0.0,0.0,0.0
57222170,0.75,1.4,0.0,1.6,0.75,0.8,4.5,1.4,1.5,1.6
2655092,2.25,1.5,2.4000000000000004,0.75,1.4,5.95,2.25,1.5,5.95,4.5
192078521,0.75,4.5,1.5,0.8,2.25,3.0,1.5,2.4000000000000004,0.75,0.75
131133274,0.6,5.6000000000000005,6.0,0.75,6.0,0.75,2.25,1.2,0.0,0.0
112314994,0.75,2.0999999999999996,1.5,0.0,0.0,1.5,6.0,4.5,7.2,0.0
115264745,0.75,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,0.75,4.800000000000001,2.25,5.6000000000000005,3.2
193720362,1.7,5.95,1.4,2.25,5.6000000000000005,1.4,1.4,1.5,1.5,0.7
30413836,0.0,5.95,1.6,1.4,2.0999999999999996,1.6,1.7,0.75,1.4,0.75
99446591,3.5,1.4,1.5,1.4,2.25,1.5,1.4,1.5,0.6,2.25
57161147,5.6000000000000005,5.6000000000000005,7.2,4.800000000000001,7.2,1.6,0.0,0.0,2.0999999999999996,0.7
