id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
34815107,2.0,2.8,0.9,1.4,1.4,3.5,1.8,1.4,1.8,2.7
3110283,0.0,0.0,0.0,1.4,0.9,1.6,2.4000000000000004,10.0,7.2,1.8
50880001,1.8,1.8,2.4000000000000004,1.7999999999999998,4.199999999999999,2.0999999999999996,1.4,0.0,1.8,3.5
69045240,3.5,1.8,0.7,2.4000000000000004,2.0999999999999996,4.800000000000001,2.0999999999999996,3.2,2.0999999999999996,2.0999999999999996
100311762,2.0999999999999996,5.6000000000000005,0.9,7.2,4.199999999999999,4.199999999999999,2.0999999999999996,4.5,5.6000000000000005,6.4
96005995,1.2,5.6000000000000005,1.6,4.8999999999999995,2.0999999999999996,1.6,1.8,1.4,5.6000000000000005,1.6
89609250,2.0999999999999996,9.0,1.6,1.8,8.1,1.8,0.0,0.7,5.0,1.6
105955606,0.0,3.2,0.9,1.6,1.8,1.8,2.0999999999999996,2.0,1.8,0.0
195811248,1.4,7.2,1.4,7.2,6.8,2.4000000000000004,1.8,3.2,3.0,3.5
48207198,1.8,1.6,1.8,1.8,2.7,5.6000000000000005,3.5,1.4,7.2,5.6000000000000005
2157391,1.6,6.4,3.5,2.0999999999999996,4.199999999999999,2.7,1.8,1.4,0.2,1.8
30855940,2.4000000000000004,1.8,2.0,4.199999999999999,1.6,1.6,1.8,0.0,0.9,1.8
55113574,1.6,7.2,4.800000000000001,1.6,7.2,2.8,1.6,0.0,4.199999999999999,1.8
2918469,0.0,0.8,4.800000000000001,2.0,1.7999999999999998,0.0,0.0,1.6,0.0,0.0
139163369,5.0,1.8,2.0999999999999996,1.4,4.199999999999999,0.0,1.8,5.0,1.8,1.8
191939123,0.9,0.0,1.8,1.8,1.8,1.6,1.6,1.6,1.8,0.9
102448417,1.6,1.6,3.5,1.8,2.8,1.8,1.8,1.8,4.0,1.8
50879999,1.8,0.9,9.0,2.4000000000000004,4.8999999999999995,7.2,2.0999999999999996,4.5,6.8,5.6000000000000005
137088306,1.8,1.8,0.0,7.2,1.8,1.4,2.4000000000000004,0.0,5.6000000000000005,0.0
2241303,4.199999999999999,8.1,5.6,4.199999999999999,7.2,1.8,1.8,4.5,1.6,0.9
110838535,0.0,8.1,1.6,5.6000000000000005,9.0,0.0,1.4,0.0,0.9,0.0
68586748,0.9,0.9,0.0,1.6,1.8,1.8,1.6,1.8,2.8,1.6
8608431,4.5,7.2,4.5,2.0999999999999996,4.199999999999999,2.0999999999999996,1.6,5.0,1.6,5.0
102644363,2.8,1.6,0.0,5.6000000000000005,4.199999999999999,1.6,2.0999999999999996,2.0999999999999996,2.0999999999999996,1.6
34717810,7.2,10.0,8.1,1.4,7.2,1.8,1.8,0.9,0.0,1.4
16880552,1.8,0.0,0.0,1.8,1.8,0.0,1.6,0.0,0.0,0.0
